T_tomo_K,Omega_q_over_2pi_Hz,curve,point_index,param_angle_rad,X_q,P_q
0.0001,0.1,qg_recon,196,1.710422666954443,0.2816402723352701,3.2469672639355975
0.0001,0.1,qg_recon,197,1.7191493132144147,0.2901757980058567,3.242475454102727
0.0001,0.1,qg_recon,198,1.7278759594743862,0.2986892256659637,3.2377367172102716
0.0001,0.1,qg_recon,199,1.736602605734358,0.3071799069851141,3.2327514141313936
0.0001,0.1,qg_recon,200,1.7453292519943295,0.31564719536505204,3.227519924516223
0.0001,0.1,qg_recon,201,1.7540558982543013,0.3240904459889853,3.22204264676295
0.0001,0.1,qg_recon,202,1.7627825445142729,0.3325090158706891,3.2163199979874797
0.0001,0.1,qg_recon,203,1.7715091907742444,0.3409022639034733,3.2103524139916737
0.0001,0.1,qg_recon,204,1.7802358370342162,0.34926955090900474,3.204140349230158
0.0001,0.1,qg_recon,205,1.7889624832941877,0.35761023968598216,3.1976842767757137
0.0001,0.1,qg_recon,206,1.7976891295541595,0.3659236950586634,3.1909846882832555
0.0001,0.1,qg_recon,207,1.806415775814131,0.3742092839252345,3.1840420939523852
0.0001,0.1,qg_recon,208,1.8151424220741028,0.3824663753060248,3.1768570224885395
0.0001,0.1,qg_recon,209,1.8238690683340744,0.3906943403915566,3.16943002106273
0.0001,0.1,qg_recon,210,1.8325957145940461,0.398892552590433,3.161761655269869
0.0001,0.1,qg_recon,211,1.8413223608540177,0.4070603875770542,3.1538525090857004
0.0001,0.1,qg_recon,212,1.8500490071139892,0.415197223339163,3.14570318482233
0.0001,0.1,qg_recon,213,1.858775653373961,0.42330244022521335,3.1373143030823494
0.0001,0.1,qg_recon,214,1.8675022996339325,0.43137542099155834,3.1286865027115836
0.0001,0.1,qg_recon,215,1.8762289458939043,0.43941555084945705,3.119820440750433
0.0001,0.1,qg_recon,216,1.8849555921538759,0.447422217511892,3.110716792383844
0.0001,0.1,qg_recon,217,1.8936822384138476,0.4553948112401981,3.101376250889884
0.0001,0.1,qg_recon,218,1.9024088846738192,0.4633327248904954,3.0917995275869536
0.0001,0.1,qg_recon,219,1.911135530933791,0.4712353539599267,3.0819873517796084
0.0001,0.1,qg_recon,220,1.9198621771937625,0.479102096632692,3.0719404707030264
0.0001,0.1,qg_recon,221,1.928588823453734,0.4869323538258795,3.0616596494660984
0.0001,0.1,qg_recon,222,1.9373154697137058,0.49472552923508817,3.0511456709931672
0.0001,0.1,qg_recon,223,1.9460421159736774,0.5024810293798376,3.040399335964399
0.0001,0.1,qg_recon,224,1.9547687622336491,0.5101982636487656,3.0294214627548115
0.0001,0.1,qg_recon,225,1.9634954084936207,0.5178766443446037,3.018212887371954
0.0001,0.1,qg_recon,226,1.9722220547535925,0.525515586728934,3.006774463392236
0.0001,0.1,qg_recon,227,1.980948701013564,0.5331145090667184,2.995107061895931
0.0001,0.1,qg_recon,228,1.9896753472735358,0.540672832670601,2.9832115714008336
0.0001,0.1,qg_recon,229,1.9984019935335073,0.5481899819449754,2.9710888977946004
0.0001,0.1,qg_recon,230,2.007128639793479,0.5556653844298208,2.958739964265763
0.0001,0.1,qg_recon,231,2.0158552860534504,0.5630984708442961,2.946165711233419
0.0001,0.1,qg_recon,232,2.0245819323134224,0.5704886751300924,2.9333670962756186
0.0001,0.1,qg_recon,233,2.033308578573394,0.5778354344945406,2.9203450940564455
0.0001,0.1,qg_recon,234,2.0420352248333655,0.5851381894534712,2.9071006962517845
0.0001,0.1,qg_recon,235,2.050761871093337,0.5923963838738202,2.893634911473806
0.0001,0.1,qg_recon,236,2.059488517353309,0.5996094650159818,2.8799487651941544
0.0001,0.1,qg_recon,237,2.0682151636132806,0.6067768835758995,2.8660432996658596
0.0001,0.1,qg_recon,238,2.076941809873252,0.6138980937269007,2.851919573843957
0.0001,0.1,qg_recon,239,2.0856684561332237,0.6209725531612617,2.8375786633048503
0.0001,0.1,qg_recon,240,2.0943951023931953,0.6279997231315062,2.8230216601644007
0.0001,0.1,qg_recon,241,2.1031217486531673,0.634979068491435,2.8082496729947564
0.0001,0.1,qg_recon,242,2.111848394913139,0.6419100577368764,2.793263826739934
0.0001,0.1,qg_recon,243,2.1205750411731104,0.6487921630461652,2.7780652626301436
0.0001,0.1,qg_recon,244,2.129301687433082,0.655624860320337,2.7626551380948876
0.0001,0.1,qg_recon,245,2.138028333693054,0.662407629223041,2.7470346266748105
0.0001,0.1,qg_recon,246,2.1467549799530254,0.6691399532201638,2.7312049179323363
0.0001,0.1,qg_recon,247,2.155481626212997,0.6758213196191682,2.715167217361071
0.0001,0.1,qg_recon,248,2.1642082724729685,0.682451219608135,2.6989227462940066
0.0001,0.1,qg_recon,249,2.17293491873294,0.6890291482945116,2.6824727418105083
0.0001,0.1,qg_recon,250,2.181661564992912,0.6955546047435607,2.665818456642104
0.0001,0.1,qg_recon,251,2.1903882112528836,0.7020270920165094,2.648961159077092
0.0001,0.1,qg_recon,252,2.199114857512855,0.7084461172083925,2.6319021328639454
0.0001,0.1,qg_recon,253,2.2078415037728267,0.7148111914855894,2.6146426771135576
0.0001,0.1,qg_recon,254,2.2165681500327987,0.721121830123051,2.597184106200307
0.0001,0.1,qg_recon,255,2.2252947962927703,0.7273775525412117,2.579527749661963
0.0001,0.1,qg_recon,256,2.234021442552742,0.7335778823425899,2.561674952098434
0.0001,0.1,qg_recon,257,2.2427480888127134,0.7397223473480653,2.543627073069375
0.0001,0.1,qg_recon,258,2.251474735072685,0.7458104796328386,2.5253854869906487
0.0001,0.1,qg_recon,259,2.260201381332657,0.7518418155620655,2.5069515830296596
0.0001,0.1,qg_recon,260,2.2689280275926285,0.7578158958261632,2.488326764999567
0.0001,0.1,qg_recon,261,2.2776546738526,0.7637322654757901,2.4695124512523705
0.0001,0.1,qg_recon,262,2.2863813201125716,0.7695904739564914,2.450510074570905
0.0001,0.1,qg_recon,263,2.2951079663725436,0.7753900751430105,2.4313210820597235
0.0001,0.1,qg_recon,264,2.303834612632515,0.7811306273732623,2.411946935034903
0.0001,0.1,qg_recon,265,2.3125612588924866,0.7868116934819697,2.392389108912747
0.0001,0.1,qg_recon,266,2.321287905152458,0.7924328408339528,2.372649093097436
0.0001,0.1,qg_recon,267,2.3300145514124297,0.7979936413570781,2.3527283908676013
0.0001,0.1,qg_recon,268,2.3387411976724017,0.8034936715748564,2.332628519261843
0.0001,0.1,qg_recon,269,2.3474678439323733,0.8089325126386917,2.312351008963205
0.0001,0.1,qg_recon,270,2.356194490192345,0.8143097503597799,2.291897404182603
0.0001,0.1,qg_recon,271,2.3649211364523164,0.8196249752406499,2.271269262541232
0.0001,0.1,qg_recon,272,2.3736477827122884,0.8248777825063485,2.2504681549519403
0.0001,0.1,qg_recon,273,2.38237442897226,0.8300677721352647,2.229495665499608
0.0001,0.1,qg_recon,274,2.3911010752322315,0.8351945488895948,2.2083533913205056
0.0001,0.1,qg_recon,275,2.399827721492203,0.8402577223454398,2.1870429424806654
0.0001,0.1,qg_recon,276,2.4085543677521746,0.8452569069225381,2.1655659418532744
0.0001,0.1,qg_recon,277,2.4172810140121466,0.8501917219136294,2.1439240249950804
0.0001,0.1,qg_recon,278,2.426007660272118,0.8550617915134455,2.122118840021846
0.0001,0.1,qg_recon,279,2.4347343065320897,0.8598667448473315,2.1001520474828257
0.0001,0.1,qg_recon,280,2.443460952792061,0.8646062159994881,2.078025320234321
0.0001,0.1,qg_recon,281,2.452187599052033,0.8692798440408375,2.0557403433122765
0.0001,0.1,qg_recon,282,2.4609142453120048,0.873887273056509,2.0332988138039676
0.0001,0.1,qg_recon,283,2.4696408915719763,0.8784281521729452,2.0107024407187515
0.0001,0.1,qg_recon,284,2.478367537831948,0.8829021355846206,1.9879529448579234
0.0001,0.1,qg_recon,285,2.4870941840919194,0.8873088825803765,1.9650520586836715
0.0001,0.1,qg_recon,286,2.4958208303518914,0.8916480575693683,1.9420015261871413
0.0001,0.1,qg_recon,287,2.504547476611863,0.89591933010662,1.9188031027556285
0.0001,0.1,qg_recon,288,2.5132741228718345,0.9001223749181915,1.8954585550388932
0.0001,0.1,qg_recon,289,2.522000769131806,0.9042568719259473,1.8719696608146248
0.0001,0.1,qg_recon,290,2.530727415391778,0.9083225062719333,1.8483382088530589
0.0001,0.1,qg_recon,291,2.5394540616517496,0.9123189683423532,1.8245659987807583
0.0001,0.1,qg_recon,292,2.548180707911721,0.9162459537911471,1.8006548409435557
0.0001,0.1,qg_recon,293,2.5569073541716927,0.9201031635631695,1.7766065562686963
0.0001,0.1,qg_recon,294,2.5656340004316642,0.9238903039169623,1.7524229761261656
0.0001,0.1,qg_recon,295,2.5743606466916362,0.9276070864471251,1.7281059421892198
0.0001,0.1,qg_recon,296,2.5830872929516078,0.931253228106278,1.7036573062941438
0.0001,0.1,qg_recon,297,2.5918139392115793,0.9348284512266172,1.6790789302992153
0.0001,0.1,qg_recon,298,2.600540585471551,0.9383324835410599,1.6543726859429269
0.0001,0.1,qg_recon,299,2.609267231731523,0.9417650582039793,1.629540454701438
0.0001,0.1,qg_recon,300,2.6179938779914944,0.9451259138115244,1.6045841276453023
0.0001,0.1,qg_recon,301,2.626720524251466,0.9484147944215291,1.5795056052954468
0.0001,0.1,qg_recon,302,2.6354471705114375,0.9516314495730015,1.5543067974784432
0.0001,0.1,qg_recon,303,2.644173816771409,0.954775634305198,1.5289896231810682
0.0001,0.1,qg_recon,304,2.652900463031381,0.9578471091762779,1.5035560104041628
0.0001,0.1,qg_recon,305,2.6616271092913526,0.9608456402815382,1.4780078960158123
0.0001,0.1,qg_recon,306,2.670353755551324,0.9637709992712258,1.45234722560384
0.0001,0.1,qg_recon,307,2.6790804018112957,0.9666229633679279,1.4265759533276474
0.0001,0.1,qg_recon,308,2.6878070480712677,0.9694013153835366,1.4006960417693937
0.0001,0.1,qg_recon,309,2.6965336943312392,0.9721058437357889,1.374709461784546
0.0001,0.1,qg_recon,310,2.705260340591211,0.97473634246438,1.348618192351779
0.0001,0.1,qg_recon,311,2.7139869868511823,0.9772926112466471,1.3224242204222765
0.0001,0.1,qg_recon,312,2.722713633111154,0.9797744554128256,1.2961295407684157
0.0001,0.1,qg_recon,313,2.731440279371126,0.9821816859608736,1.2697361558318545
0.0001,0.1,qg_recon,314,2.7401669256310974,0.9845141195708645,1.2432460755710444
0.0001,0.1,qg_recon,315,2.748893571891069,0.9867715786189487,1.2166613173081566
0.0001,0.1,qg_recon,316,2.7576202181510405,0.9889538911908795,1.18998390557546
0.0001,0.1,qg_recon,317,2.7663468644110125,0.9910608910951055,1.1632158719611425
0.0001,0.1,qg_recon,318,2.775073510670984,0.9930924178754263,1.1363592549546033
0.0001,0.1,qg_recon,319,2.7838001569309556,0.9950483168232124,1.1094160997912055
0.0001,0.1,qg_recon,320,2.792526803190927,0.996928438989186,1.0823884582965293
0.0001,0.1,qg_recon,321,2.8012534494508987,0.9987326411947653,1.0552783887301167
0.0001,0.1,qg_recon,322,2.8099800957108707,1.0004607860429673,1.0280879556287248
0.0001,0.1,qg_recon,323,2.8187067419708423,1.0021127419288702,1.000819229649108
0.0001,0.1,qg_recon,324,2.827433388230814,1.003688383049638,0.9734742874103249
0.0001,0.1,qg_recon,325,2.8361600344907854,1.0051875894140991,0.9460552113355966
0.0001,0.1,qg_recon,326,2.8448866807507573,1.0066102468518845,0.9185640894937217
0.0001,0.1,qg_recon,327,2.853613327010729,1.007956247022122,0.891003015440068
0.0001,0.1,qg_recon,328,2.8623399732707004,1.0092254874216875,0.8633740880571297
0.0001,0.1,qg_recon,329,2.871066619530672,1.0104178713930103,0.8356794113946976
0.0001,0.1,qg_recon,330,2.8797932657906435,1.0115333081314348,0.8079210945096232
0.0001,0.1,qg_recon,331,2.8885199120506155,1.0125717126921348,0.7801012513052067
0.0001,0.1,qg_recon,332,2.897246558310587,1.0135330059965824,0.7522220003702201
0.0001,0.1,qg_recon,333,2.9059732045705586,1.0144171148385706,0.7242854648175594
0.0001,0.1,qg_recon,334,2.91469985083053,1.0152239718897884,0.6962937721225675
0.0001,0.1,qg_recon,335,2.923426497090502,1.0159535157049475,0.6682490539610162
0.0001,0.1,qg_recon,336,2.9321531433504737,1.0166056907264616,0.6401534460467759
0.0001,0.1,qg_recon,337,2.9408797896104453,1.0171804472886778,0.612009087969164
0.0001,0.1,qg_recon,338,2.949606435870417,1.017677741621659,0.583818123030014
0.0001,0.1,qg_recon,339,2.9583330821303884,1.018097535854516,0.5555826980804514
0.0001,0.1,qg_recon,340,2.9670597283903604,1.0184397980182927,0.5273049633574026
0.0001,0.1,qg_recon,341,2.975786374650332,1.0187045020484002,0.49898707231985134
0.0001,0.1,qg_recon,342,2.9845130209103035,1.018891627786602,0.47063118148483607
0.0001,0.1,qg_recon,343,2.993239667170275,1.019001160982549,0.442239450263228
0.0001,0.1,qg_recon,344,3.001966313430247,1.019033093294863,0.4138140407952813
0.0001,0.1,qg_recon,345,3.0106929596902186,1.0189874222917759,0.3853571177859832
0.0001,0.1,qg_recon,346,3.01941960595019,1.018864151451311,0.356870848340195
0.0001,0.1,qg_recon,347,3.0281462522101616,1.01866329016102,0.32835740179762396
0.0001,0.1,qg_recon,348,3.036872898470133,1.0183848537172684,0.29981894956761873
0.0001,0.1,qg_recon,349,3.045599544730105,1.0180288633240686,0.27125766496380616
0.0001,0.1,qg_recon,350,3.0543261909900767,1.0175953460914677,0.2426757230385914
0.0001,0.1,qg_recon,351,3.0630528372500483,1.0170843350334815,0.21407530041750988
0.0001,0.1,qg_recon,352,3.07177948351002,1.0164958690655803,0.18545857513347544
0.0001,0.1,qg_recon,353,3.080506129769992,1.0158299930017258,0.156827726460911
0.0001,0.1,qg_recon,354,3.0892327760299634,1.0150867575509588,0.12818493474979475
0.0001,0.1,qg_recon,355,3.097959422289935,1.014266219313536,0.0995323812596092
0.0001,0.1,qg_recon,356,3.1066860685499065,1.0133684407766212,0.07087224799323545
0.0001,0.1,qg_recon,357,3.115412714809878,1.0123934903095255,0.04220671753078395
0.0001,0.1,qg_recon,358,3.12413936106985,1.0113414421585023,0.013537972863381063
0.0001,0.1,qg_recon,359,3.1328660073298216,1.0102123764410909,-0.015131802773068314
0.0001,0.1,qg_recon,360,3.141592653589793,1.0090063791400175,-0.04380042606415136
0.0001,0.1,qg_recon,361,3.1503192998497647,1.0077235420966453,-0.07246571378320937
0.0001,0.1,qg_recon,362,3.1590459461097367,1.0063639630039825,-0.10112548295760185
0.0001,0.1,qg_recon,363,3.167772592369708,1.0049277453992398,-0.12977755103494237
0.0001,0.1,qg_recon,364,3.1764992386296798,1.0034149986559497,-0.15841973604931742
0.0001,0.1,qg_recon,365,3.1852258848896513,1.0018258379756324,-0.18704985678744535
0.0001,0.1,qg_recon,366,3.193952531149623,1.0001603843790268,-0.21566573295478597
0.0001,0.1,qg_recon,367,3.202679177409595,0.9984187646968724,-0.24426518534157965
0.0001,0.1,qg_recon,368,3.2114058236695664,0.996601111560251,-0.27284603598879703
0.0001,0.1,qg_recon,369,3.220132469929538,0.9947075633904863,-0.30140610835400744
0.0001,0.1,qg_recon,370,3.2288591161895095,0.9927382643886024,-0.32994322747712557
0.0001,0.1,qg_recon,371,3.2375857624494815,0.9906933645243425,-0.35845522014604553
0.0001,0.1,qg_recon,372,3.246312408709453,0.9885730195247493,-0.38693991506213427
0.0001,0.1,qg_recon,373,3.2550390549694246,0.9863773908623028,-0.415395143005592
0.0001,0.1,qg_recon,374,3.263765701229396,0.9841066457426272,-0.4438187370006424
0.0001,0.1,qg_recon,375,3.2724923474893677,0.9817609570917543,-0.47220853248055594
0.0001,0.1,qg_recon,376,3.2812189937493397,0.9793405035429567,-0.5005623674524929
0.0001,0.1,qg_recon,377,3.2899456400093112,0.9768454694231433,-0.528878082662141
0.0001,0.1,qg_recon,378,3.2986722862692828,0.9742760447388225,-0.5571535217581594
0.0001,0.1,qg_recon,379,3.3073989325292543,0.9716324251616316,-0.5853865314563884
0.0001,0.1,qg_recon,380,3.3161255787892263,0.9689148120134368,-0.6135749617038325
0.0001,0.1,qg_recon,381,3.324852225049198,0.966123412251001,-0.6417166658423893
0.0001,0.1,qg_recon,382,3.3335788713091694,0.9632584384502234,-0.669809500772335
0.0001,0.1,qg_recon,383,3.342305517569141,0.9603201087899512,-0.697851327115524
0.0001,0.1,qg_recon,384,3.351032163829113,0.9573086470353639,-0.7258400093783135
0.0001,0.1,qg_recon,385,3.3597588100890845,0.9542242825209339,-0.7537734161141834
0.0001,0.1,qg_recon,386,3.368485456349056,0.9510672501329605,-0.7816494200860638
0.0001,0.1,qg_recon,387,3.3772121026090276,0.9478377902916829,-0.8094658984283257
0.0001,0.1,qg_recon,388,3.385938748868999,0.9445361489329712,-0.8372207328084478
0.0001,0.1,qg_recon,389,3.394665395128971,0.941162577489598,-0.8649118095883361
0.0001,0.1,qg_recon,390,3.4033920413889427,0.9377173328720899,-0.8925370199852806
0.0001,0.1,qg_recon,391,3.4121186876489142,0.9342006774491632,-0.9200942602325555
0.0001,0.1,qg_recon,392,3.420845333908886,0.9306128790277438,-0.9475814317396238
0.0001,0.1,qg_recon,393,3.429571980168858,0.9269542108325721,-0.9749964412519563
0.0001,0.1,qg_recon,394,3.4382986264288293,0.9232249514853964,-1.0023372010104334
0.0001,0.1,qg_recon,395,3.447025272688801,0.9194253849837545,-1.0296016289103476
0.0001,0.1,qg_recon,396,3.4557519189487724,0.9155558006793458,-1.0567876486599554
0.0001,0.1,qg_recon,397,3.464478565208744,0.9116164932559971,-1.0838931899385982
0.0001,0.1,qg_recon,398,3.473205211468716,0.9076077627072201,-1.110916188554365
0.0001,0.1,qg_recon,399,3.4819318577286875,0.9035299143133666,-1.1378545866012857
0.0001,0.1,qg_recon,400,3.490658503988659,0.8993832586183799,-1.1647063326160532
0.0001,0.1,qg_recon,401,3.4993851502486306,0.8951681114061456,-1.1914693817342479
0.0001,0.1,qg_recon,402,3.5081117965086026,0.8908847936764431,-1.2181416958460638
0.0001,0.1,qg_recon,403,3.516838442768574,0.8865336316205017,-1.2447212437515123
0.0001,0.1,qg_recon,404,3.5255650890285457,0.882114956596158,-1.271206001315115
0.0001,0.1,qg_recon,405,3.5342917352885173,0.8776291051026226,-1.2975939516200432
0.0001,0.1,qg_recon,406,3.543018381548489,0.8730764187548542,-1.3238830851217165
0.0001,0.1,qg_recon,407,3.551745027808461,0.8684572442575447,-1.3500713998008371
0.0001,0.1,qg_recon,408,3.5604716740684323,0.8637719333787163,-1.3761569013158477
0.0001,0.1,qg_recon,409,3.569198320328404,0.859020842922932,-1.4021376031548152
0.0001,0.1,qg_recon,410,3.5779249665883754,0.8542043347041248,-1.4280115267867057
0.0001,0.1,qg_recon,411,3.5866516128483474,0.849322775518043,-1.4537767018120615
0.0001,0.1,qg_recon,412,3.595378259108319,0.8443765371143189,-1.4794311661130473
0.0001,0.1,qg_recon,413,3.6041049053682905,0.839365996168157,-1.5049729660028832
0.0001,0.1,qg_recon,414,3.612831551628262,0.8342915342516491,-1.5304001563746186
0.0001,0.1,qg_recon,415,3.6215581978882336,0.8291535378047171,-1.5557108008492604
0.0001,0.1,qg_recon,416,3.6302848441482056,0.8239523981056825,-1.5809029719232395
0.0001,0.1,qg_recon,417,3.639011490408177,0.8186885112414711,-1.605974751115191
0.0001,0.1,qg_recon,418,3.6477381366681487,0.8133622780774471,-1.6309242291120607
0.0001,0.1,qg_recon,419,3.6564647829281203,0.8079741042268874,-1.655749505914504
0.0001,0.1,qg_recon,420,3.6651914291880923,0.8025244000200916,-1.6804486909815781
0.0001,0.1,qg_recon,421,3.673918075448064,0.7970135804731351,-1.7050199033747109
0.0001,0.1,qg_recon,422,3.6826447217080354,0.7914420652562619,-1.729461271900949
0.0001,0.1,qg_recon,423,3.691371367968007,0.785810278661927,-1.7537709352554502
0.0001,0.1,qg_recon,424,3.7000980142279785,0.7801186495724837,-1.7779470421632317
0.0001,0.1,qg_recon,425,3.7088246604879505,0.774367611427523,-1.801987751520151
0.0001,0.1,qg_recon,426,3.717551306747922,0.7685576021908664,-1.8258912325331123
0.0001,0.1,qg_recon,427,3.7262779530078936,0.7626890643172111,-1.8496556648594906
0.0001,0.1,qg_recon,428,3.735004599267865,0.7567624447184373,-1.873279238745757
0.0001,0.1,qg_recon,429,3.743731245527837,0.750778194729573,-1.8967601551652984
0.0001,0.1,qg_recon,430,3.7524578917878086,0.7447367700744243,-1.9200966259554173
0.0001,0.1,qg_recon,431,3.76118453804778,0.7386386308308688,-1.9432868739535136
0.0001,0.1,qg_recon,432,3.7699111843077517,0.7324842413958199,-1.9663291331324169
0.0001,0.1,qg_recon,433,3.7786378305677233,0.7262740704498607,-1.9892216487348795
0.0001,0.1,qg_recon,434,3.7873644768276953,0.7200085909215519,-2.0119626774072072
0.0001,0.1,qg_recon,435,3.796091123087667,0.713688279951418,-2.034550487332019
0.0001,0.1,qg_recon,436,3.8048177693476384,0.7073136188556095,-2.056983358360138
0.0001,0.1,qg_recon,437,3.81354441560761,0.700885093089249,-2.079259582141584
0.0001,0.1,qg_recon,438,3.822271061867582,0.6944031922094624,-2.1013774622556687
0.0001,0.1,qg_recon,439,3.8309977081275535,0.6878684098380983,-2.123335314340188
0.0001,0.1,qg_recon,440,3.839724354387525,0.681281243624134,-2.145131466219694
0.0001,0.1,qg_recon,441,3.8484510006474966,0.6746421952057803,-2.166764258032833
0.0001,0.1,qg_recon,442,3.857177646907468,0.6679517701722781,-2.188232042358754
0.0001,0.1,qg_recon,443,3.86590429316744,0.6612104780253967,-2.2095331843425656
0.0001,0.1,qg_recon,444,3.8746309394274117,0.6544188321406335,-2.230666061819833
0.0001,0.1,qg_recon,445,3.883357585687383,0.6475773497281171,-2.251629065440118
0.0001,0.1,qg_recon,446,3.8920842319473548,0.6406865517932212,-2.2724205987895334
0.0001,0.1,qg_recon,447,3.9008108782073267,0.6337469630968873,-2.2930390785123174
0.0001,0.1,qg_recon,448,3.9095375244672983,0.6267591121156626,-2.3134829344314105
0.0001,0.1,qg_recon,449,3.91826417072727,0.6197235310014539,-2.333750609668033
0.0001,0.1,qg_recon,450,3.9269908169872414,0.6126407555410022,-2.353840560760246
0.0001,0.1,qg_recon,451,3.935717463247213,0.6055113251150808,-2.373751257780494
0.0001,0.1,qg_recon,452,3.944444109507185,0.598335782657419,-2.3934811844521104
0.0001,0.1,qg_recon,453,3.9531707557671565,0.5911146746133573,-2.41302883826479
0.0001,0.1,qg_recon,454,3.961897402027128,0.5838485508982302,-2.432392730589016
0.0001,0.1,qg_recon,455,3.9706240482870996,0.5765379648554905,-2.4515713867894156
0.0001,0.1,qg_recon,456,3.9793506945470716,0.5691834732145693,-2.4705633463370678
0.0001,0.1,qg_recon,457,3.988077340807043,0.5617856360484798,-2.4893671629207206
0.0001,0.1,qg_recon,458,3.9968039870670147,0.5543450167311635,-2.50798140455694
0.0001,0.1,qg_recon,459,4.005530633326987,0.546862181894589,-2.5264046536991587
0.0001,0.1,qg_recon,460,4.014257279586958,0.5393377013856008,-2.544635507345623
0.0001,0.1,qg_recon,461,4.02298392584693,0.5317721482225205,-2.5626725771462473
0.0001,0.1,qg_recon,462,4.031710572106901,0.5241660985515144,-2.5805144895083303
0.0001,0.1,qg_recon,463,4.040437218366873,0.5165201316027112,-2.598159885701171
0.0001,0.1,qg_recon,464,4.049163864626845,0.5088348296460973,-2.6156074219595307
0.0001,0.1,qg_recon,465,4.057890510886816,0.5011107779471725,-2.63285576958597
0.0001,0.1,qg_recon,466,4.066617157146788,0.49334856472237715,-2.6499036150520414
0.0001,0.1,qg_recon,467,4.075343803406759,0.4855487810943022,-2.6667496600983065
0.0001,0.1,qg_recon,468,4.084070449666731,0.4777120210466677,-2.6833926218332156
0.0001,0.1,qg_recon,469,4.092797095926703,0.46983888137909313,-2.6998312328307947
0.0001,0.1,qg_recon,470,4.101523742186674,0.4619299616616471,-2.716064241227171
0.0001,0.1,qg_recon,471,4.110250388446646,0.45398586418918535,-2.7320904108159088
0.0001,0.1,qg_recon,472,4.118977034706618,0.44600719393548766,-2.747908521142145
0.0001,0.1,qg_recon,473,4.127703680966589,0.4379945585071856,-2.763517367595534
0.0001,0.1,qg_recon,474,4.136430327226561,0.4299485680974875,-2.77891576150199
0.0001,0.1,qg_recon,475,4.145156973486532,0.4218698354397161,-2.7941025302141957
0.0001,0.1,qg_recon,476,4.153883619746504,0.4137589757606395,-2.8090765172009196
0.0001,0.1,qg_recon,477,4.162610266006476,0.4056166067336259,-2.823836582135077
0.0001,0.1,qg_recon,478,4.171336912266447,0.39744334843160173,-2.8383816009805747
0.0001,0.1,qg_recon,479,4.180063558526419,0.3892398232798292,-2.8527104660779186
0.0001,0.1,qg_recon,480,4.1887902047863905,0.3810066560085116,-2.8668220862285514
0.0001,0.1,qg_recon,481,4.1975168510463625,0.37274447360521074,-2.8807153867779665
0.0001,0.1,qg_recon,482,4.2062434973063345,0.36445390526710586,-2.894389309697536
0.0001,0.1,qg_recon,483,4.214970143566306,0.3561355823530752,-2.9078428136650856
0.0001,0.1,qg_recon,484,4.223696789826278,0.3477901383356125,-2.921074874144205
0.0001,0.1,qg_recon,485,4.232423436086249,0.33941820875259215,-2.9340844834622564
0.0001,0.1,qg_recon,486,4.241150082346221,0.33102043115886337,-2.9468706508871225
0.0001,0.1,qg_recon,487,4.249876728606193,0.32259744507770405,-2.9594324027026504
0.0001,0.1,qg_recon,488,4.258603374866164,0.3141498919521163,-2.971768782282803
0.0001,0.1,qg_recon,489,4.267330021126136,0.3056784150959746,-2.9838788501645155
0.0001,0.1,qg_recon,490,4.276056667386108,0.29718365964504134,-2.9957616841192305
0.0001,0.1,qg_recon,491,4.284783313646079,0.2886662725078337,-3.007416379223136
0.0001,0.1,qg_recon,492,4.293509959906051,0.28012690231635673,-3.0188420479260794
0.0001,0.1,qg_recon,493,4.302236606166022,0.2715661993767138,-3.03003782011915
0.0001,0.1,qg_recon,494,4.310963252425994,0.2629848156195763,-3.04100284320095
0.0001,0.1,qg_recon,495,4.319689898685966,0.2543834045505421,-3.05173628214252
0.0001,0.1,qg_recon,496,4.328416544945937,0.245762621200367,-3.0622373195509263
0.0001,0.1,qg_recon,497,4.337143191205909,0.23712312207507785,-3.0725051557315157
0.0001,0.1,qg_recon,498,4.34586983746588,0.22846556510598406,-3.082539008748807
0.0001,0.1,qg_recon,499,4.354596483725852,0.21979060959956623,-3.09233811448605
0.0001,0.1,qg_recon,500,4.363323129985824,0.21109891618727342,-3.1019017267033995
0.0001,0.1,qg_recon,501,4.372049776245795,0.20239114677521114,-3.111229117094759
0.0001,0.1,qg_recon,502,4.380776422505767,0.19366796449373183,-3.12031957534324
0.0001,0.1,qg_recon,503,4.389503068765738,0.18493003364694124,-3.129172409175249
0.0001,0.1,qg_recon,504,4.39822971502571,0.17617801966210173,-3.137786944413216
0.0001,0.1,qg_recon,505,4.406956361285682,0.1674125890389641,-3.1461625250269303
0.0001,0.1,qg_recon,506,4.4156830075456535,0.1586344092990079,-3.154298513183499
0.0001,0.1,qg_recon,507,4.4244096538056255,0.1498441489346045,-3.162194289295927
0.0001,0.1,qg_recon,508,4.4331363000655974,0.14104247735811454,-3.1698492520702923
0.0001,0.1,qg_recon,509,4.4418629463255686,0.13223006485090652,-3.17726281855154
0.0001,0.1,qg_recon,510,4.4505895925855405,0.12340758251230965,-3.1844344241678835
0.0001,0.1,qg_recon,511,4.459316238845512,0.1145757022085136,-3.191363522773787
0.0001,0.1,qg_recon,512,4.468042885105484,0.10573509652139546,-3.1980495866915652
0.0001,0.1,qg_recon,513,4.476769531365456,0.0968864386973072,-3.204492106751564
0.0001,0.1,qg_recon,514,4.485496177625427,0.08803040259580194,-3.2106905923309386
0.0001,0.1,qg_recon,515,4.494222823885399,0.0791676626383146,-3.216644571391013
